Address,Price,Beds,Baths,Sizes
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$350,900",2,1.5,"1,357sqft"
"Trillium Ridge 22nd Avenue, Hudsonville, MI 49426","From$360,522",2,1.5,"1,357sqft"
"10333 Jericho Rd, Bridgman, MI 49106","$298,800",3,2,"1,806sqft"
"3206 Westbrook St, Saginaw, MI 48601","$140,000",3,1.5,"1,183sqft"
"1500 Havenga St, Muskegon, MI 49445","$156,900",3,1,"1,236sqft"
"1013 Corrinne St, Midland, MI 48642","$89,900",2,1,672sqft
"4060 Tyrell Rd, Owosso, MI 48867","$339,900",3,2,"2,069sqft"
"2968 134th Ave, Hopkins, MI 49328","$259,000",3,2,"1,700sqft"
"2207 Champion Dr, Burton, MI 48519","$246,990",4,2.5,"2,009sqft"
"2255 Champion Dr, Burton, MI 48519","$257,990",4,2.5,"2,009sqft"
"724 Frazier Ave, Owosso, MI 48867","$89,900",4,1,"1,314sqft"
"20716 Gaukler St, Saint Clair Shores, MI 48080","$164,999",6,2,"1,985sqft"
"137 Woodshire Ct, Monroe, MI 48162","$209,000",2,2,"1,313sqft"
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$477,400",4,2.5,"2,528sqft"
"40722 Newport Dr, Plymouth, MI 48170","$150,000",2,2,923sqft
"18652 Santa Rosa Dr, Detroit, MI 48221","$110,000",3,1,"1,167sqft"
"2307 Champion Dr, Burton, MI 48519","$243,487",4,3,"1,811sqft"
"2213 Champion Dr, Burton, MI 48519","$240,490",4,3,"1,811sqft"
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$354,400",3,2.5,"1,665sqft"
"Hathaway Lakes 16927 Birchview Drive, Nunica, MI 49448","From$492,450",5,3.5,"2,681sqft"
"2957 Mackin Rd, Flint, MI 48504","$23,000",2,1,504sqft
"2276 Legacy Dr, Burton, MI 48519","$239,990",4,3,"1,811sqft"
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$389,900",2,1.5,"1,552sqft"
"Bonnie Meadows 9630 Tobermory Drive, Haslett, MI 48840","From$606,820",5,3.5,"2,681sqft"
"5658 Plymouth-Ann Arbor Rd, Ann Arbor, MI 48105","$1,195,000",5,5.5,"4,193sqft"
"Bonnie Meadows 9630 Tobermory Drive, Haslett, MI 48840","From$572,820",4,2.5,"2,478sqft"
"Prairie Winds 6611 Prairie Winds Drive, Zeeland, MI 49464","From$410,900",4,2.5,"2,344sqft"
"Macatawa Legends 4600 Macatawa Legends, Holland, MI 49424","From$436,200",4,2.5,"2,244sqft"
"Macatawa Legends 4600 Macatawa Legends, Holland, MI 49424","From$459,200",3,2.5,"2,220sqft"
"27914 Vogt St, Saint Clair Shores, MI 48081","$398,750",3,3,"2,000sqft"
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$357,400",3,2,"1,499sqft"
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$375,900",4,2.5,"1,931sqft"
"Macatawa Legends 4600 Macatawa Legends, Holland, MI 49424","From$420,700",3,2,"1,918sqft"
"Macatawa Legends 4600 Macatawa Legends, Holland, MI 49424","From$381,200",4,2.5,"2,008sqft"
"Bretonfield Preserve 2769 Plover Dr, Kentwood, MI 49508","From$347,900",4,2.5,"1,830sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$333,700",3,2.5,"1,959sqft"
"9126 Eva Ln, Fowlerville, MI 48836","$318,000",3,2,"1,750sqft"
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$342,400",2,2,"1,485sqft"
"Macatawa Legends 4600 Macatawa Legends, Holland, MI 49424","From$395,900",2,2,"1,774sqft"
"54276 Halifax St, Chesterfield, MI 48051","$379,900",3,2,"1,900sqft"
"Lowing Woods 3067 Lowingside Drive, Jenison, MI 49428","From$398,400",2,1.5,"1,364sqft"
"Tannery Bay 407 W Staples Drive, Whitehall, MI 49461","From$439,131",3,2.5+,"1,878sqft"
"Bretonfield Preserve 2769 Plover Dr, Kentwood, MI 49508","From$348,900",4,2.5,"1,833sqft"
"708 Randolph St Unit 412, Traverse City, MI 49684","$720,000",2,2,"1,105sqft"
"709 Stambaugh Ave, Iron River, MI 49935","$92,500",5,2.5,"2,896sqft"
"307 Bliss St, Ionia, MI 48846","$124,900",3,1.5,"1,040sqft"
"5000 County Road 460, Newberry, MI 49868","$80,000",1,1,432sqft
"3705 Pontaluna Rd, Fruitport, MI 49415","$125,000",2,1,"1,536sqft"
"8085 Corunna Rd, Flint, MI 48532","$240,000",8,5,"3,546sqft"
"80 Viola Dr, Ortonville, MI 48462","$110,000",3,1,973sqft
"629 Jefferson Pl, Kalamazoo, MI 49006","$89,900",5,2,"1,620sqft"
"582 Marcy Ln, Leonard, MI 48367","$744,000",5,3.5,"4,279sqft"
"17616 Grandville Ave, Detroit, MI 48219","$65,000",3,2,986sqft
"137 N Main St, Bancroft, MI 48414","$49,900",3,3,"2,293sqft"
"1500 Mound Ave, Jackson, MI 49203","$89,900",4,2,"1,235sqft"
"49 Chestnut St, Battle Creek, MI 49017","$129,900",6,5,No display data
"4576 Wildwood Rd, Alger, MI 48610","$129,900",2,1,750sqft
"17181 Wisconsin St, Detroit, MI 48221","$120,000",4,2,"1,978sqft"
"6285 Lake Rd, Millington, MI 48746","$164,900",3,1,"1,056sqft"
"101 Riverland Dr, Marquette, MI 49855","$239,900",3,1.5,"1,592sqft"
"22710 W Chicago, Redford, MI 48239","$87,000",3,1,"1,150sqft"
"83 S Highland St, Mount Clemens, MI 48043","$99,900",2,1,"1,020sqft"
"3706 Washington St, Midland, MI 48642","$150,000",3,1,"1,068sqft"
"461 Gilbert St SE, Grand Rapids, MI 49507","$139,000",3,1,"1,119sqft"
"6332 Hartford St, Detroit, MI 48210","$50,000",3,2,"1,036sqft"
"3475 Joslyn Rd, Auburn Hills, MI 48326","$369,900",3,2,"2,472sqft"
"2608 Windcrest Ln, Traverse City, MI 49686","$282,500",4,1.5,"1,702sqft"
"2737 Patricia Dr, Muskegon, MI 49445","$289,900",5,2,"2,480sqft"
"5136 Hazel St, Dearborn Heights, MI 48125","$99,700",2,1,840sqft
"45240 Keding St Apt 103, Utica, MI 48317","$69,900",1,1,600sqft
"901 Beth Ave, Kalamazoo, MI 49004","$274,900",3,2.5,"2,040sqft"
"15390 Woodring St, Livonia, MI 48154","$175,000",3,1,880sqft
"430 Marigold Cir, Westland, MI 48185","$170,000",2,2,"1,461sqft"
"4918 Chipman Dr, Waterford, MI 48327","$250,000",3,2,"1,537sqft"
"531 W Hazelhurst St, Ferndale, MI 48220","$279,900",2,1,"1,400sqft"
"4616 Sandstone Dr, Williamston, MI 48895","$279,900",3,2,"2,362sqft"
"19143 Surrey Ln, Northville, MI 48167","$169,900",2,1.5,"1,177sqft"
"3408 Ardmore Dr, Troy, MI 48083","$289,900",3,1.5,"1,470sqft"
"2595 Seminole Rd, Ann Arbor, MI 48108","$295,000",3,2,"1,440sqft"
"7636 Oliver St, Whitmore Lake, MI 48189","$299,900",3,2,"1,099sqft"
"608 Mount Vernon St, Detroit, MI 48202","$260,000",4,2,"2,100sqft"
"17359 Lake View Cir, Northville, MI 48168","$545,000",3,2.5+,"2,690sqft"
"1519 Midland Blvd, Royal Oak, MI 48073","$250,000",3,1,"1,079sqft"
"708 Randolph St Unit 411, Traverse City, MI 49684","$595,000",2,2,"1,095sqft"
"708 Randolph St Unit 413, Traverse City, MI 49684","$615,000",2,2,923sqft
"708 Randolph St Unit 414, Traverse City, MI 49684","$595,000",2,2,923sqft
"2328 S Dam Rd, West Branch, MI 48661","$78,000",3,1,"1,040sqft"
"18 Cora St, River Rouge, MI 48218","$75,000",3,1,"1,719sqft"
"4096 Blood Rd, Metamora, MI 48455","$204,900",3,1,"1,200sqft"
"15894 Marksman Rd, L'Anse, MI 49946","$122,500",3,1,"1,175sqft"
"8716 N Orangelawn St, Detroit, MI 48204","$59,900",3,1.5,"1,432sqft"
"9333 Warwick St, Detroit, MI 48228","$70,000",3,1.5,"1,080sqft"
"44 Congress Court A, Saginaw, MI 48602","$50,000",2,1.5,759sqft
"229 N Durand St, Jackson, MI 49202","$149,900",2,2,"2,520sqft"
"9122 N Ferris Ave, Bitely, MI 49309","$135,000",2,1,"1,040sqft"
"409 E Eisenhower St, Sheridan, MI 48884","$159,900",2,1.5,"1,177sqft"
"416 E Pottawatamie St, Tecumseh, MI 49286","$120,000",4,0.5+,"1,500sqft"
"301 W North St, Lakeview, MI 48850","$228,500",3,1.5+,"1,800sqft"
"31721 Ecorse Rd, Romulus, MI 48174","$170,000",4,1,"1,320sqft"
"1699 Superior St, Muskegon, MI 49442","$62,900",3,1,"1,411sqft"
"913 Raeburn Rd, Eaton Rapids, MI 48827","$205,000",3,2,"1,516sqft"
"301 Pioneer Dr, Pontiac, MI 48341","$139,900",3,1,"1,050sqft"
"5260 Bertshire Dr, Mount Pleasant, MI 48858","$155,000",3,1,"1,056sqft"
"34624 Farragut Ave, Westland, MI 48186","$78,000",1,1,500sqft
"15415 Lamphere St, Detroit, MI 48223","$75,000",3,2,"1,210sqft"
"311 Michigan Ave, Monroe, MI 48162","$185,000",5,1,"1,446sqft"
"2458 W Hickory Ave, Baldwin, MI 49304","$143,000",2,1,920sqft
"5135 Rock Run, West Bloomfield, MI 48322","$205,000",4,2.5,"1,919sqft"
"2566 Denby Dr, Waterford, MI 48329","$315,000",3,2.5,"2,187sqft"
"4260 Ponchartrain Dr, New Buffalo, MI 49117","$2,290,000",3,3.5,"3,060sqft"
"676 W Van Buren St, Battle Creek, MI 49037","$62,500",3,1,"1,107sqft"
"3116 Whittier Dr, Kalamazoo, MI 49001","$134,900",3,3,"1,325sqft"
"353 Washington St, Chelsea, MI 48118","$359,000",3,2,"1,543sqft"
"45642 Lake Dr, Decatur, MI 49045","$429,000",5,2,"2,056sqft"
"49345 Winchester Ct, Shelby Township, MI 48315","$225,000",2,2,"1,200sqft"
"31164 Country Way, Farmington Hills, MI 48331","$185,000",2,1.5,934sqft
"30140 Mullane Dr, Farmington Hills, MI 48334","$349,900",4,2.5,"2,152sqft"
"22811 Nancy Ave, Southfield, MI 48033","$135,000",2,1,784sqft
"1417 Avon Cir E, Rochester Hills, MI 48309","$599,900",5,3.5,"2,625sqft"
"34470 Hunter Ave, Westland, MI 48185","$184,900",3,1,"1,212sqft"
"6065 Cherry Crest Dr, West Bloomfield, MI 48322","$399,999",4,2.5,"3,022sqft"
"2121 Duiker Ave NE, Grand Rapids, MI 49505","$239,900",3,1,"1,105sqft"
"27307 Grant St, Saint Clair Shores, MI 48081","$229,900",3,2,"1,042sqft"
"22410 Wilson Ave, Dearborn, MI 48128","$309,000",3,1.5,"1,152sqft"
"2128 Hammond Pl W, Traverse City, MI 49686","$268,900",2,2,"1,184sqft"
"26875 Santa Maria, Redford, MI 48240","$240,000",3,2.5,"1,200sqft"
"18699 Wakenden, Redford, MI 48240","$240,000",3,2.5,"1,200sqft"
"100 N Center Cv, Northville, MI 48167","$799,900",2,2.5,"1,886sqft"
"714 Nylon St, Saginaw, MI 48604","$89,000",3,1.5,"1,244sqft"
"3328 Coy Ave, Kalamazoo, MI 49048","$139,900",3,1,"1,040sqft"
"981 N 29 Rd, Cadillac, MI 49601","$49,900",2,1,870sqft
"3325 8th St, Muskegon Heights, MI 49444","$37,500",2,1,992sqft
"11085 Garbor Dr, Warren, MI 48093","$215,000",3,2.5,"1,087sqft"
"918 Panorama Dr, Milford, MI 48381","$235,000",3,2,"1,345sqft"
"20516 Kentucky Ave N, Detroit, MI 48221","$125,000",3,1.5,"1,626sqft"
"15421 Lauder St, Detroit, MI 48227","$59,900",4,2,"1,824sqft"
"126 DE Voll Ct, Battle Creek, MI 49015","$164,900",2,1.5,"1,285sqft"
"315 E Grant St, Caro, MI 48723","$138,900",4,1.5,"1,800sqft"
"6439 Rosemont Ave, Detroit, MI 48228","$69,900",3,1,737sqft
"959 Fisher Rd, Grosse Pointe, MI 48230","$375,000",4,2.5,"1,990sqft"
"15691 Sunday Silence Ct, Fraser, MI 48035","$249,900",2,2,"1,761sqft"
Deer Creek ,"From$307,900",2,2,"1,200sqft"
"1760 Cedar Hill Dr, Bloomfield Hills, MI 48301","$895,000",5,5.5,"3,557sqft"
Deer Creek ,"From$302,500",3,2.5,"1,416sqft"
Deer Creek ,"From$312,900",3,2.5,"1,594sqft"
Deer Creek ,"From$316,900",3,2.5,"1,626sqft"
Deer Creek ,"From$362,900",3,2,"1,600sqft"
Deer Creek ,"From$320,900",3,2.5,"1,683sqft"
Deer Creek ,"From$314,900",3,2,"1,270sqft"
Deer Creek ,"From$337,900",3,2.5,"1,789sqft"
Deer Creek ,"From$354,900",3,2.5,"1,921sqft"
Deer Creek ,"From$356,900",3,2.5,"2,090sqft"
Deer Creek ,"From$326,900",3,2.5,"1,750sqft"
"411 S Old Woodward Ave Unit 815, Birmingham, MI 48009","$269,900",1,1,519sqft
Deer Creek ,"From$330,900",3,2.5,"1,850sqft"
Deer Creek ,"From$327,900",3,2.5,"1,600sqft"
Deer Creek ,"From$325,400",3,2.5,"1,600sqft"
Deer Creek ,"From$334,900",3,2.5,"1,756sqft"
Deer Creek ,"From$354,900",4,2.5,"2,080sqft"
Deer Creek ,"From$389,900",3,2,"1,800sqft"
Pheasant Hollow ,"From$320,400",3,2.5,"2,142sqft"
Pheasant Hollow ,"From$299,400",3,2.5,"1,878sqft"
Deer Creek ,"From$300,500",3,2.5,"1,360sqft"
Deer Creek ,"From$342,900",3,2,"1,470sqft"
Deer Creek ,"From$321,900",3,2.5,"1,550sqft"
Deer Creek ,"From$354,900",3,2.5,"2,142sqft"
Deer Creek ,"From$339,900",4,2.5,"1,750sqft"
Deer Creek ,"From$339,900",3,2.5,"1,796sqft"
Deer Creek ,"From$333,900",3,2.5,"1,878sqft"
Deer Creek ,"From$344,900",3,2.5,"1,943sqft"
"4261 Evergreen Ln, Farwell, MI 48622","$57,800",3,1.5,"1,085sqft"
"7522 W Blanchard Rd, Blanchard, MI 49310","$189,900",6,3,"2,054sqft"
"21567 E Chassell Painesdale Rd, Chassell, MI 49916","$235,000",3,2,"1,274sqft"
"6237 Delhi St, Clarkston, MI 48348","$175,000",3,1.5,"1,010sqft"
"721 Leland St, Flint, MI 48507","$89,000",2,2,"1,614sqft"
"502 Garland St, Davison, MI 48423","$169,900",2,2,768sqft
"11588 Pond Rd, Montague, MI 49437","$285,000",4,2.5,"2,780sqft"
"9437 Washburn Rd, Columbiaville, MI 48421","$169,900",3,2,"1,620sqft"
"15650 Bordman Rd, Armada, MI 48005","$399,900",4,3,"2,513sqft"
"3195 Brown, Flint, MI 48532","$70,000",2,1,900sqft
"191 N Bogue St, Walkerville, MI 49459","$20,000",2,1,687sqft
"18806 W Pleasant Lake Rd, Manchester, MI 48158","$299,900",3,1.5,"1,478sqft"
"201 W North Union St, Bay City, MI 48706","$124,900",4,2,"1,275sqft"
"753 Webb St, Detroit, MI 48202","$125,000",4,2.5,"1,797sqft"
"1762 Princess Ln, Muskegon, MI 49445","$319,900",5,3.5,"2,850sqft"
"4040 N Norway St SE Unit 114, Grand Rapids, MI 49546","$160,000",2,1.5+,"2,018sqft"
"3224 Fairhaven Dr, Allegan, MI 49010","$385,000",3,2.5,"1,656sqft"
"1707 Den Hertog St SW, Wyoming, MI 49519","$200,000",3,1.5,"1,752sqft"
"1875 Manz St, Muskegon, MI 49442","$114,900",2,1,"1,124sqft"
"24649 Larges Dr, Southfield, MI 48033","$237,000",3,2,"1,762sqft"
"499 W Lincoln Ave, Madison Heights, MI 48071","$185,000",2,2,"1,350sqft"
"10000 Broadstreet Ave, Detroit, MI 48204","$139,000",3,2,"2,200sqft"
"16760 Stout St, Detroit, MI 48219","$185,000",4,1.5,"1,650sqft"
"6200 Sturgeon Creek Pkwy, Midland, MI 48640","$324,900",3,2.5,"2,314sqft"
"402 East Blvd, Blissfield, MI 49228","$274,900",3,2,"2,200sqft"
"33017 Avondale St, Westland, MI 48186","$144,999",3,1,981sqft
"226 Morning Meadow Way N, Midland, MI 48640","$270,000",3,3,"1,356sqft"
"3121 Salem Dr, Rochester Hills, MI 48306","$409,900",3,2.5,"1,976sqft"
"37277 Thinbark St, Wayne, MI 48184","$184,900",3,1.5,956sqft
"29031 W Nottingham Cir, Warren, MI 48092","$209,900",3,2.5,"1,317sqft"
"11051 Torrey Rd, Fenton, MI 48430","$299,900",4,2.5,"2,176sqft"
"28637 Beste St, Saint Clair Shores, MI 48081","$179,900",3,1,"1,000sqft"
"67714 Crooked Creek Rd Unit 5, White Pigeon, MI 49099","$378,000",4,2.5,"1,956sqft"
"3725 Eagle Creek Dr, Shelby Township, MI 48317","$234,900",2,2,"1,380sqft"
"32827 Rosenbusch Dr, Warren, MI 48088","$224,900",4,2,"1,600sqft"
"8571 Oreview Ave, Brighton, MI 48116","$720,000",4,3.5,"2,585sqft"
"2064 Teton Ave, Frenchtown, MI 48162","$309,000",3,2.5,"1,700sqft"
"820 Heatheridge Ct, Brighton, MI 48116","$385,000",3,3,"1,427sqft"
"3037 Moon Lake Dr, West Bloomfield, MI 48323","$319,000",3,2,"1,888sqft"
"706 N Campbell Rd, Royal Oak, MI 48067","$575,000",3,2.5,"2,059sqft"
"2489 Hickory Glen Dr, Bloomfield Hills, MI 48304","$650,000",3,3,"2,431sqft"
"42 Oriole Dr, Traverse City, MI 49685","$269,900",3,1,960sqft
"8238 Joes Rd, Mancelona, MI 49659","$130,000",3,2,"1,152sqft"
"2304 Romence Rd, Portage, MI 49024","$144,000",3,1.5+,"1,484sqft"
"412 S Hospital Rd, Waterford, MI 48327","$175,000",4,2,"2,226sqft"
"685 Peppermill Rd, Lapeer, MI 48446","$119,900",4,1,"1,450sqft"
"711 Maple St, Three Rivers, MI 49093","$150,000",3,1,"1,300sqft"
"7170 Ormond Rd, Davisburg, MI 48350","$460,000",3,3,"2,991sqft"
"529 W Rouse St, Lansing, MI 48910","$139,999",3,2,"1,928sqft"
"15654 Wakenden, Redford, MI 48239","$191,400",5,2.5,"2,429sqft"
"13564 Chester Ct, Belleville, MI 48111","$359,900",3,2,"1,921sqft"
"13820 Sherman Ave, Warren, MI 48089","$112,500",3,1.5,930sqft
"40853 52nd Ave, Paw Paw, MI 49079","$169,999",4,2,"1,856sqft"
"4194 Algonquin St, Detroit, MI 48215","$35,000",3,1,"1,040sqft"
"315 Smith Ave, Lansing, MI 48910","$127,900",3,1,"1,232sqft"
"9638 Hazel St, Taylor, MI 48180","$145,000",3,2.5,"1,196sqft"
"16773 Ashton Ave, Detroit, MI 48219","$165,000",3,1.5,"1,500sqft"
"3233 Calvin Ct SW Unit 16, Grandville, MI 49418","$239,900",3,2,"2,144sqft"
"20299 Van Antwerp St, Harper Woods, MI 48225","$190,000",5,2.5,"1,418sqft"
"29351 Geraldine Dr, Warren, MI 48093","$229,900",3,2,"1,276sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$445,806",4,2.5,"2,528sqft"
"30304 Windsor Unit 2, Gibraltar, MI 48173","$155,000",2,1.5,"1,012sqft"
"6028 Oldtown St N, Detroit, MI 48224","$65,000",3,1,"1,200sqft"
"34633 E Clarkson Dr N Unit 59, Fraser, MI 48026","$89,900",2,1,800sqft
"124 Beech St Apt 103, Traverse City, MI 49684","$170,000",1,1,475sqft
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$407,306",4,2.5,"2,344sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$345,806",3,2,"1,499sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$343,806",4,2.5,"1,720sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$506,806",4,2.5,"2,751sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$362,806",3,2.5,"1,802sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$373,306",3,2.5,"1,857sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$430,306",4,2.5,"2,478sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$468,306",5,3.5,"2,681sqft"
"2637 E Square Lake Rd, Troy, MI 48085","$449,900",3,2.5+,"1,696sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$362,806",4,2.5,"2,008sqft"
"Gatewood Appleway Drive, Jackson, MI 49203","From$307,900",3,2.5,"2,075sqft"
"Cook's Crossing 7952 Greendale Drive, Byron Center, MI 49315","From$391,806",4,2.5,"2,208sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$405,085",3,2.5,"1,805sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$517,900",4,2.5,"2,948sqft"
"Green Oak Crossing 8075 Alyssa Drive, Brighton, MI 48116","From$359,900",3,2.5,"1,820sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$393,900",3,2.5,"1,870sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$484,510",4,2.5,"3,070sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$433,900",3,2,"1,658sqft"
"Mill Ridge of Northville 17051 Mill Ridge Blvd, Northville, MI 48168","From$554,990",3,3,"2,432sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$346,900",3,2.5,"2,393sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$259,900",3,2,"1,736sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$439,900",4,2.5,"3,423sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$438,900",4,2.5,"3,420sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$283,900",4,2.5,"1,822sqft"
"Sturgis City Subdivision E Merribe St., Sturgis, MI 49091","From$270,225",4,2.5,"1,822sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$406,900",4,2.5,"3,070sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$314,900",3,2.5,"1,682sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$270,900",3,2.5,"1,576sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$267,900",3,2.5,"1,516sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$338,900",3,2.5,"1,805sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$359,900",3,2,"1,658sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$518,900",4,2.5,"3,420sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$522,185",4,2.5,"3,423sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$485,900",3,2,"2,300sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$405,085",3,2.5,"1,805sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$484,510",4,2.5,"3,070sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$434,530",3,2,"1,658sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$408,900",3,2,"2,300sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$340,900",3,2.5,"1,516sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$331,900",3,2,"1,736sqft"
"Creekside Shores 4851 Meadow Brown Drive, Hudsonville, MI 49426","From$351,900",3,2.5,"1,516sqft"
"Wyndstone Estates Racine Drive, Stevensville, MI 49127","From$527,860",4,2.5,"2,948sqft"
"Creekside Shores 4851 Meadow Brown Drive, Hudsonville, MI 49426","From$412,900",3,2.5,"2,121sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$407,900",3,2.5,"2,121sqft"
"Creekside Shores 4851 Meadow Brown Drive, Hudsonville, MI 49426","From$398,900",3,2.5,"1,870sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$411,900",3,2.5,"1,805sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$393,900",3,2.5,"1,870sqft"
"Stonegate 768 Sun Stone Drive, Byron Center, MI 49315","From$402,015",3,2.5,"1,870sqft"
"Creekside Shores 4851 Meadow Brown Drive, Hudsonville, MI 49426","From$366,900",4,2.5,"1,822sqft"
"Stonegate 768 Sun Stone Drive, Byron Center, MI 49315","From$453,385",3,2,"1,658sqft"
"Stonegate 768 Sun Stone Drive, Byron Center, MI 49315","From$532,550",4,2.5,"3,423sqft"
"Stonegate 768 Sun Stone Drive, Byron Center, MI 49315","From$530,295",4,2.5,"3,420sqft"
"Stonegate 768 Sun Stone Drive, Byron Center, MI 49315","From$500,815",3,2,"2,300sqft"
"Creekside Shores 4851 Meadow Brown Drive, Hudsonville, MI 49426","From$424,625",3,2.5,"1,805sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$512,900",4,2.5,"3,423sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$511,900",4,2.5,"3,420sqft"
"Stonegate 768 Sun Stone Drive, Byron Center, MI 49315","From$536,960",4,2.5,"2,948sqft"
"Creekside Shores 4851 Meadow Brown Drive, Hudsonville, MI 49426","From$460,900",3,2,"1,658sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$482,900",3,2,"2,300sqft"
"Rolling Meadows Estates Shetland Dr, Hudsonville, MI 49426","From$479,900",4,2.5,"3,070sqft"
"Stonegate 768 Sun Stone Drive, Byron Center, MI 49315","From$504,345",4,2.5,"3,070sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$274,900",3,2,"2,192sqft"
"Sturgis City Subdivision E Merribe St., Sturgis, MI 49091","From$270,220",4,2.5,"1,830sqft"
"Sturgis City Subdivision E Merribe St., Sturgis, MI 49091","From$279,285",4,2.5,"2,022sqft"
"Iron Horse Estates Iron Horse Drive, Belding, MI 48809","From$305,550",4,2.5,"2,022sqft"
"Arborwood Big Leaf Dr., West Olive, MI 49460","From$335,900",3,2.5,"2,075sqft"
"Silvergrass 58168 Silvergrass Drive, Mattawan, MI 49071","From$283,900",4,2.5,"1,830sqft"
