Address,Price,Beds,Baths,Sizes
"4503 Austin St, Houston, TX 77004","$695,000",5,1,"2,896sqft"
"9414 Groff Gdn, San Antonio, TX 78254","$614,900",5,4,"3,008sqft"
"14018 May Mist, San Antonio, TX 78253","$524,900",4,3,"2,545sqft"
"8501 Callahan Dr, Killeen, TX 76542","$522,950",4,3.5,"3,079sqft"
"808 N Crockett St, Sherman, TX 75090","$250,000",6,2,"3,294sqft"
"1646 Sam Houston Dr, Harlingen, TX 78550","$185,000",3,2,"1,816sqft"
"801 Pulitzer St, Silverton, TX 79257","$57,000",3,2,No display data
"300 Farm Dr, Bridge City, TX 77611","$215,000",3,2,"1,916sqft"
"9431 Rue De Bois, San Antonio, TX 78254","$245,000",3,2.5,"1,715sqft"
"906 NW 8th St, Andrews, TX 79714","$189,500",3,1,"1,300sqft"
"8129 Juliabora St, Houston, TX 77017","$227,998",3,1.5,"1,144sqft"
"3210 Suffolk Dr, Houston, TX 77027","$730,000",3,2.5,"2,394sqft"
"3716 Earl St, Fort Worth, TX 76111","$280,000",3,1.5,"1,617sqft"
"10318 Hinesburg Ct, Houston, TX 77075","$314,999",4,2.5,"2,805sqft"
"120 E Magnolia Ave, San Antonio, TX 78212","$415,000",5,5,"3,014sqft"
"4427 Gunter St, Houston, TX 77020","$299,900",3,2,"2,127sqft"
"426 Star St, Hereford, TX 79045","$258,000",3,2,"2,313sqft"
"9850 Red Iron Crk, Converse, TX 78109","$320,000",5,2.5,"2,885sqft"
"1305 Ropers Way, Fort Worth, TX 76052","$315,000",4,2,"1,664sqft"
"14688 Perthshire Rd Apt C, Houston, TX 77079","$279,000",3,2.5,"1,978sqft"
"3016 Keswick Dr, Pearland, TX 77581","$499,900",4,3.5,"4,091sqft"
"14203 Red Rock Run, San Antonio, TX 78254","$238,000",2,2,945sqft
"5000 Liberty Rd, Jefferson, TX 75657","$1,049,900",5,5.5,"6,000sqft"
"2601 S Braeswood Blvd Apt 1002, Houston, TX 77025","$195,000",2,2,"1,336sqft"
"14003 Red Rock Run, San Antonio, TX 78254","$247,450",3,2,"1,180sqft"
"3230 Shoshoni Rise, San Antonio, TX 78261","$490,000",4,2.5,"3,222sqft"
"22426 Goose Pasture Ln, Spring, TX 77373","$266,265",3,2.5,"1,858sqft"
"5708 Plantation Dr, Waco, TX 76708","$425,000",4,2,"2,209sqft"
"6130 Amber Rose, San Antonio, TX 78253","$460,000",4,3,"2,736sqft"
"1025 Briscoe St, Brenham, TX 77833","$304,585",4,2,"1,783sqft"
"3101 Davis Ln Apt 6302, Austin, TX 78748","$375,000",2,2.5,"1,391sqft"
"3909 Vaughan St, Austin, TX 78723","$735,000",2,2,"1,716sqft"
"Meridiana 65 4614 Columbus Drive, Manvel, TX 77578","From$652,500",4,4.5,"4,038sqft"
"Pecan Square 700 North Pecan Parkway, Northlake, TX 76226","From$658,900",4,4,"3,350sqft"
"Houston Offsite 11125 Equity Drive, Suite 110, Houston, TX 77070","From$543,000",4,3,"2,937sqft"
"Trinity Falls 60' 909 Lost Woods Way, McKinney, TX 75071","From$615,900",3,3,"2,600sqft"
"915 Tillery St Unit A, Austin, TX 78702","$950,000",2,2.5,"1,494sqft"
"Trinity Falls 60' 909 Lost Woods Way, McKinney, TX 75071","From$691,900",3,3.5,"3,531sqft"
"915 Tillery St Unit B, Austin, TX 78702","$1,100,000",3,2.5,"1,703sqft"
Drees On Your Lot - Austin ,"From$805,900",4,4.5,"4,326sqft"
"5435 Farm Hill Rd, Fulshear, TX 77441","$760,900",4,3.5,"3,578sqft"
"25734 Madison Rnch, San Antonio, TX 78255","$708,900",4,3.5,"2,944sqft"
"1210 Timbergrove Park St, Houston, TX 77008","$525,000",3,3.5,"2,079sqft"
"14454 Camperdown, San Antonio, TX 78245","$522,900",4,3,"2,504sqft"
"2619 Barkey Spgs, San Antonio, TX 78245","$468,900",4,3.5,"2,399sqft"
"6030 Cottage Grove Lake Dr, Houston, TX 77007","$875,000",3,3.5,"3,835sqft"
"11721 Briggs Rd, Atascosa, TX 78002","$269,900",3,3,"1,756sqft"
"3241 Woodlawn Dr, Groves, TX 77619","$219,900",3,2.5,"2,402sqft"
"24007 Spring Sunset Dr, Spring, TX 77373","$219,000",4,2.5,"2,087sqft"
"7248 Courtney Dr, Azle, TX 76020","$295,000",3,2,"2,080sqft"
"720 E 16th Ave, Pampa, TX 79065","$135,000",3,1,988sqft
"4201 Comanche St, Fort Worth, TX 76119","$224,999",4,2,"1,500sqft"
"5162 Erath St, Fort Worth, TX 76119","$210,000",3,2,"1,292sqft"
"228 Spruce St, San Antonio, TX 78203","$160,000",2,1,708sqft
"5446 Peppermint Dr, Baytown, TX 77521","$368,000",4,2.5,"3,138sqft"
"117 Country Club Dr, Graham, TX 76450","$699,999",4,4.5+,"4,170sqft"
"10569 FM 350 N, Livingston, TX 77351","$450,000",3,2,"2,800sqft"
"Hymeadow 162 Peridot Pass, Maxwell, TX 78656","From$291,990",3,2,"1,401sqft"
"1469 Wattsville Rd, Luling, TX 78648","$550,000",3,2,"2,342sqft"
"Briarwood Hills - Highland Series 1343 Cress Garden Lane, Forney, TX 75126",Contact For Price,4,2.5,"2,651sqft"
"3427 Monte Carlo St, Dallas, TX 75224","$309,900",3,2.5,"1,398sqft"
"105 Blanco St, San Marcos, TX 78666","$399,900",2,2,"1,533sqft"
"801 Estes Park, Taylor, TX 76574","$360,000",3,2.5,"1,808sqft"
"4111 Berkman Dr, Austin, TX 78723","$825,000",3,2,"1,964sqft"
"2609 Kimberly Ln, Plano, TX 75075","$475,000",3,2.5,"2,352sqft"
"10710 Royal Park Dr, Dallas, TX 75230","$796,000",5,3.5,"3,446sqft"
"117 Whelan Ln, New Waverly, TX 77358","$426,730",4,3,"2,721sqft"
"1541 Park Trails Blvd, Princeton, TX 75407","$315,000",3,2,"1,619sqft"
"2303 S Colosseum Ct, New Caney, TX 77357","$291,740",4,2,"2,083sqft"
"1709 Lakeside Ranch Rd, Georgetown, TX 78633","$659,000",4,3,"3,020sqft"
"130 Krause Springs Dr, Hutto, TX 78634","$354,740",3,2,"1,676sqft"
"3012 E 14th 1/2 St, Austin, TX 78702","$570,000",2,1,855sqft
"19167 Pinewood Grove Trl, New Caney, TX 77357","$309,990",4,2.5,"2,289sqft"
"Breezy Hill 70's 795 Featherstone Drive, Rockwall, TX 75087","From$570,900",4,3.5,"2,929sqft"
"23716 Pagliano Ct, New Caney, TX 77357","$265,000",3,2,"1,485sqft"
"Live Oak Creek 12000 Carlin Drive, Fort Worth, TX 76108","From$365,990",4,2.5,"2,834sqft"
Drees On Your Lot - Austin ,"From$536,900",3,3,"2,554sqft"
"5443 Farm Hill Rd, Fulshear, TX 77441","$722,900",5,3.5,"3,465sqft"
"Live Oak Creek 12000 Carlin Drive, Fort Worth, TX 76108","From$355,990",4,3,"2,522sqft"
"Harpers Preserve 10494 Lake Palmetto Dr., Conroe, TX 77385","From$464,990",4,3,"3,111sqft"
"Live Oak Creek 12000 Carlin Drive, Fort Worth, TX 76108","From$326,990",3,2,"2,074sqft"
"Live Oak Creek 12000 Carlin Drive, Fort Worth, TX 76108","From$315,990",3,2,"1,804sqft"
"Copper Ridge 5693 Copper Creek, New Braunfels, TX 78132","From$685,990",3,2.5,"2,999sqft"
"Live Oak Creek 12000 Carlin Drive, Fort Worth, TX 76108","From$319,990",4,2,"1,982sqft"
"Marine Creek Ranch 5601 Mountain Island Drive, Fort Worth, TX 76179","From$338,490",3,2,"1,804sqft"
"30126 Valley Run, Fair Oaks Ranch, TX 78015","$797,900",4,3.5,"3,300sqft"
"10519 Harvest Oak Ct, Missouri City, TX 77459","$698,593",4,3.5,"3,455sqft"
"Harpers Preserve 10494 Lake Palmetto Dr., Conroe, TX 77385","From$424,990",4,2,"2,652sqft"
"3400 Irving Ave, Snyder, TX 79549","$150,000",3,1,"1,635sqft"
"14266 Bluesky Point Ct, El Paso, TX 79938","$199,500",4,2.5,"1,908sqft"
"2311 Basil Dr Apt C201, Arlington, TX 76006","$150,000",2,2,"1,031sqft"
"905 Lindsey Ln, Lufkin, TX 75904","$279,000",4,2,"2,075sqft"
"537 Canyon Springs Dr, El Paso, TX 79912","$389,999",3,3,"2,769sqft"
"5834 Woodridge Oaks, San Antonio, TX 78249","$307,000",4,2,"1,934sqft"
"1439 Hortense Ave, Dallas, TX 75216","$229,000",4,2,"1,360sqft"
"3034 Fall Crest Dr, San Antonio, TX 78247","$395,000",4,2.5,"2,736sqft"
"6015 Beaver Trl, San Antonio, TX 78249","$425,000",4,3,"2,700sqft"
"15423 River Bnd, San Antonio, TX 78247","$315,000",4,2,"1,760sqft"
"3920 Rolando Ave, Waco, TX 76711","$175,000",3,1,929sqft
"1011 N San Marcos, San Antonio, TX 78207","$167,900",3,2,"1,166sqft"
"1153 Sapphire Ln, Burleson, TX 76058","$339,950",4,2,"2,020sqft"
"13140 Cartwright Trl, Ponder, TX 76259","$1,299,000",5,4.5+,"5,428sqft"
"3758 Wayside Ave, Fort Worth, TX 76110","$299,900",3,2,"1,336sqft"
"13814 Granbury Fld, San Antonio, TX 78254","$379,900",5,3.5,"2,710sqft"
"17604 Rosewood Manor Ln, New Caney, TX 77357","$243,990",4,2.5,"1,851sqft"
"2509 Valwood Pkwy, Farmers Branch, TX 75234","$340,000",5,2,"1,565sqft"
"7904 Creekmere Ln, Austin, TX 78748","$409,000",3,2,"1,040sqft"
"103 Blanco Woods Blvd, Elgin, TX 78621","$425,000",3,2.5,"2,195sqft"
"605 Dubina Ave, Georgetown, TX 78626","$465,000",4,2.5,"2,598sqft"
"21945 Juniper Crossing Dr, New Caney, TX 77357","$237,990",3,2.5,"1,651sqft"
"19164 Pinewood Grove Ct, New Caney, TX 77357","$328,990",5,3.5,"2,721sqft"
"1412 Sierra Blanca Dr, Duncanville, TX 75116","$674,000",5,3.5,"3,778sqft"
"140 Central High Rd, Ennis, TX 75119","$418,900",4,2,"2,417sqft"
"17584 Rosewood Manor Ln, New Caney, TX 77357","$213,990",3,2,"1,249sqft"
"South Pointe  Cottage Series 3203 Carrington Drive, Mansfield, TX 76063","From$471,990",3,2,"2,171sqft"
"12038 Summertime Dr, Willis, TX 77318","$256,900",3,2,"1,551sqft"
"1213 Fairbanks Dr, Ennis, TX 75119","$259,990",3,2,"1,450sqft"
"23704 Pagliano Ct, New Caney, TX 77357","$288,990",3,2,"1,801sqft"
"The Enclave at Whitby 5843 Whitby Rd Unit 45, San Antonio, TX 78240","From$362,990",3,2.5,"1,623sqft"
"South Pointe  Cottage Series 3203 Carrington Drive, Mansfield, TX 76063","From$488,990",3,3,"2,361sqft"
"South Pointe  Village Series 3203 Carrington Drive, Mansfield, TX 76063","From$586,990",4,3.5,"3,184sqft"
"South Pointe Manor Series 3203 Carrington Drive, Mansfield, TX 76063","From$600,990",4,3.5,"3,184sqft"
"Davis Ranch 60' 10220 Cactus Hills, San Antonio, TX 78254","From$419,990",3,2,"2,159sqft"
"South Pointe  Village Series 3203 Carrington Drive, Mansfield, TX 76063","From$583,990",4,3,"2,729sqft"
"South Pointe  Cottage Series 3203 Carrington Drive, Mansfield, TX 76063","From$528,990",4,3,"2,733sqft"
"South Pointe  Village Series 3203 Carrington Drive, Mansfield, TX 76063","From$576,990",4,3,"3,231sqft"
"Wolf Ranch South Fork Blackberry Cove, Georgetown, TX 78628","From$609,900",3,3,"2,701sqft"
Drees On Your Lot - Austin ,"From$648,900",4,4.5,"3,530sqft"
"4716 Tamarack Dr, May, TX 76857","$259,900",2,2,"1,776sqft"
"6018 Morning Star St, San Antonio, TX 78238","$175,000",4,2,"1,480sqft"
"300 W Humphries St, Odem, TX 78370","$199,000",3,2,"1,848sqft"
"10212 Fertell St, El Paso, TX 79924","$139,000",3,2,"1,444sqft"
"104 Leslie Ln, Atlanta, TX 75551","$205,000",3,3,"2,130sqft"
"209 Murphy Rd, Burleson, TX 76028","$212,000",3,1.5,"1,176sqft"
"7938 Dueling Oak, San Antonio, TX 78254","$260,000",3,2.5,"1,582sqft"
"532 Cole St, Corpus Christi, TX 78404","$219,000",3,2,"1,605sqft"
"3357 Tiger Ln, Corpus Christi, TX 78415","$224,900",3,2,"1,505sqft"
"409 Yellow Wood, New Braunfels, TX 78130","$349,900",4,2.5,"3,094sqft"
"6 W French Ave, Temple, TX 76501","$750,000",9,2.5+,"6,270sqft"
"13539 Bret Harte St, San Antonio, TX 78217","$213,000",3,1.5,929sqft
"1011 N San Marcos, San Antonio, TX 78207","$167,900",3,2,"1,166sqft"
"Le Tara Avondale Haslet Road, Haslet, TX 76052",Contact For Price,3,2.5,"2,619sqft"
"410 Barkley St, Houston, TX 77022","$225,000",3,1,"1,020sqft"
"13006 Terrington Ave, El Paso, TX 79928","$278,950",4,2.5,"1,987sqft"
"Briarwood Hills - Spring Series 1343 Cress Garden Lane, Forney, TX 75126",Contact For Price,4,2.5,"2,255sqft"
"822 Lamar St, San Antonio, TX 78202","$300,000",2,1,"1,380sqft"
"4241 Whitfield Ave, Fort Worth, TX 76109","$399,900",3,2,"1,820sqft"
"14 Greenway Plz Unit 14M, Houston, TX 77046","$279,000",2,2,"1,132sqft"
"12030 Summertime Dr, Willis, TX 77318","$268,900",3,2,"1,657sqft"
"3402 Ann Arbor Dr, Houston, TX 77063","$539,900",3,2,"1,707sqft"
"18037 Silent Harbor Loop, Pflugerville, TX 78660","$650,000",3,2.5,"2,257sqft"
"1319 Cedar Hill Ave, Dallas, TX 75208","$700,000",3,2,"1,903sqft"
"10127 Apple Creek Dr, Dallas, TX 75243","$699,000",4,3,"2,705sqft"
"South Pointe Manor Series 3203 Carrington Drive, Mansfield, TX 76063","From$592,990",4,3.5,"3,015sqft"
"9811 Finch Falls Ln, Houston, TX 77080","$442,000",3,2.5,"2,054sqft"
"Davis Ranch 60' 10220 Cactus Hills, San Antonio, TX 78254","From$429,990",3,2,"2,249sqft"
"The Enclave at Whitby 5843 Whitby Rd Unit 45, San Antonio, TX 78240","From$349,990",3,2.5,"1,528sqft"
"2401 Bastrop Ave, Midland, TX 79705","$390,725",4,3,"2,525sqft"
"24331 Palomino Sage Trl, Katy, TX 77493","$295,000",3,2,"1,567sqft"
"Davis Ranch 60' 10220 Cactus Hills, San Antonio, TX 78254","From$425,990",3,2,"2,299sqft"
"1407 Jadestone View Ln, Katy, TX 77494","$571,140",4,4,"3,565sqft"
"Woodtrace 65' 33923 Redwood Park, Pinehurst, TX 77362","From$646,000",4,4.5,"3,728sqft"
"24211 Palomino Sage Trl, Katy, TX 77493","$309,290",3,2,"1,773sqft"
"Houston Offsite 11125 Equity Drive, Suite 110, Houston, TX 77070","From$618,000",4,4.5,"3,764sqft"
"13106 Barrister Ln, Buda, TX 78610","$412,330",4,2.5,"2,024sqft"
"6505 Rounded Pebble Ln, Buda, TX 78610","$489,240",4,2.5,"2,334sqft"
"10826 Davis Farms, San Antonio, TX 78254","$522,034",4,3,"2,501sqft"
"South Pointe  Village Series 3203 Carrington Drive, Mansfield, TX 76063","From$535,990",4,3,"2,589sqft"
"4517 Sea Salt Dr, Austin, TX 78747","$585,425",3,2.5,"2,435sqft"
Drees On Your Lot - Dallas ,"From$655,900",4,3.5,"3,329sqft"
"603 W Miller St, Dilley, TX 78017","$74,000",3,2,"1,089sqft"
"5695 US Highway 259 N, New Diana, TX 75640","$137,900",3,2,"1,216sqft"
"805 Vine St, Colorado City, TX 79512","$129,900",3,2,"2,252sqft"
"3011 W Main Loop, Bedias, TX 77831","$149,000",1,1,"1,100sqft"
"144 Linden St, El Paso, TX 79905","$210,000",4,3,"1,525sqft"
"819 Raven Dr, Rockport, TX 78382","$249,500",4,2,"1,242sqft"
"2474 Avenue E, Ingleside, TX 78362","$165,000",4,2,"1,176sqft"
"11723 Knobcrest Dr, Houston, TX 77070","$369,000",4,2.5,"3,091sqft"
"14919 Sugar Sands Dr, Sugar Land, TX 77498","$350,000",5,3.5,"2,880sqft"
"2261 Rio Diablo, Del Rio, TX 78840","$375,000",4,2,"2,905sqft"
"217 2nd St, Cross Plains, TX 76443","$189,900",4,4,No display data
"3903 Delano St, Houston, TX 77004","$275,000",3,2.5,"1,410sqft"
"11306 Cedar Park, San Antonio, TX 78249","$258,000",3,2,"1,418sqft"
"3743 Juniper Dr, Dallas, TX 75220","$700,000",3,2.5,"2,669sqft"
"494 County Road 223, Winters, TX 79567","$650,000",4,2,"2,200sqft"
"3519 SW County Road 1130, Corsicana, TX 75110","$219,900",3,2,"1,560sqft"
"163 Ravenwood Loop Unit 1216, Jefferson, TX 75657","$200,000",1,1,640sqft
"303 Stone Pillar Ct, Conroe, TX 77318","$655,000",5,4.5,"3,928sqft"
"11024 Crossno Dr, Cleveland, TX 77328","$390,000",3,2,"1,995sqft"
"7011 Evening Sun St, Leon Valley, TX 78238","$250,000",3,2,"1,407sqft"
"12115 Bellario Ln, Houston, TX 77041","$668,000",4,3.5+,"4,361sqft"
"8834 Double Oak, San Antonio, TX 78254","$369,000",5,3.5,"2,680sqft"
"2717 Brazos Ave, McAllen, TX 78504","$799,000",4,4,"4,529sqft"
"1711 Latigo Trce, Round Rock, TX 78681","$410,000",3,2,"1,932sqft"
"113 Draper Ln, Liberty Hill, TX 78642","$950,000",4,3,"2,574sqft"
"103 Scenic Dr, Heath, TX 75032","$600,000",4,3.5,"3,114sqft"
"3701 Turtle Creek Blvd Apt 3BR, Dallas, TX 75219","$325,000",2,2,"1,355sqft"
"903 Carriage Hills Blvd, Conroe, TX 77384","$795,900",4,3.5,"3,788sqft"
"1901 Post Oak Blvd Apt 2206, Houston, TX 77056","$259,000",1,1,982sqft
"1015 Hickey Ct, Granbury, TX 76049","$410,000",3,2,"1,710sqft"
"1410 Rosewood St, Houston, TX 77004","$499,000",3,2,"1,439sqft"
"2300 Ward Bend Rd Trlr 450D, Sealy, TX 77474","$85,710",3,2,"1,664sqft"
"2420 Everett St, Houston, TX 77009","$409,888",3,3.5,"1,809sqft"
"Davis Ranch 60' 10220 Cactus Hills, San Antonio, TX 78254","From$497,990",4,4.5,"3,335sqft"
"9435 Cactus Cyn, San Antonio, TX 78254","$518,900",4,3,"2,443sqft"
"3309 Chinaberry Ln, Joshua, TX 76058","$395,000",4,2.5,"2,008sqft"
"Davis Ranch 60' 10220 Cactus Hills, San Antonio, TX 78254","From$441,990",4,3,"2,694sqft"
"965 Cold River Run, Kyle, TX 78640","$603,712",4,3,"2,419sqft"
"Enclave at Lake Highlands Town Center - Park Series 7113 Copperleaf Drive, Dallas, TX 75231","From$608,990",3,2.5,"2,268sqft"
"Enclave at Lake Highlands Town Center - Park Series 7113 Copperleaf Drive, Dallas, TX 75231","From$599,990",3,2.5,"2,252sqft"
"South Pointe Manor Series 3203 Carrington Drive, Mansfield, TX 76063","From$678,990",5,4.5,"3,865sqft"
"28628 Rantoul Ct, Huntsville, TX 77320","$79,900",2,1,780sqft
No display data,"$140,000",4,2,"1,464sqft"
"13128 Saker Dr, Horizon City, TX 79928","$185,000",3,2.5,"1,572sqft"
"2948 Buena Vista Dr, Eagle Pass, TX 78852","$199,800",3,2,"1,300sqft"
"2022 Isla Dr, Pearland, TX 77581","$180,000",3,1.5,"1,222sqft"
"1003 Fillmore Ave, Victoria, TX 77901","$128,950",3,2,"1,232sqft"
"408 Sunshine Trl, Bells, TX 75414","$302,500",3,2,"1,703sqft"
"7142 Gallery Rdg, San Antonio, TX 78250","$205,000",3,2,"1,297sqft"
"2514 Clawson Fls, Sugar Land, TX 77479","$400,000",4,3.5,"3,388sqft"
"543 County Road 3788, Quinlan, TX 75474","$129,900",2,2,896sqft
"15719 Barbarossa Dr, Houston, TX 77083","$270,000",4,2.5,"2,296sqft"
"3906 76th St, Lubbock, TX 79423","$380,000",3,2.5,"2,792sqft"
"6201 N 14 1/2 St, McAllen, TX 78504","$300,000",4,2.5,"2,935sqft"
"115 Lamrick Cir, Laredo, TX 78046","$350,000",5,3,"2,848sqft"
"5409 Ragan Dr, The Colony, TX 75056","$299,900",3,2,"1,433sqft"
"2514 Turkey Oak St, San Antonio, TX 78232","$339,500",3,2.5,"2,307sqft"
"500 Yearwood Ln Unit 31A, Jarrell, TX 76537","$285,000",3,2.5,"1,436sqft"
"148 Henry M Chandler Dr, Rockwall, TX 75032","$215,000",2,2,"1,141sqft"
"7510 E Highway 158, Gardendale, TX 79758","$525,000",4,2,"2,165sqft"
"2057 Fannin Sta, Houston, TX 77045","$324,000",2,2.5,"1,822sqft"
"3221 Saint James Pl, McKinney, TX 75070","$325,000",4,2,"1,885sqft"
"1608 W Webster St Unit C, Houston, TX 77019","$574,000",3,3.5,"2,674sqft"
"9392 FM 1458 Rd, Sealy, TX 77474","$595,000",4,3,"2,199sqft"
"2414 Londonderry Dr, Pearland, TX 77581","$440,000",4,2.5,"3,360sqft"
"337 N Brasstown Dr, Blanco, TX 78606","$699,000",3,2.5,"2,350sqft"
"2664 Rose Hill Rd, Whitewright, TX 75491","$550,000",2,2,"1,589sqft"
"15 Black Cormorant Pl, The Woodlands, TX 77380","$775,000",3,3.5,"3,641sqft"
"1411 Ruth St, Houston, TX 77004","$499,000",3,1,"1,136sqft"
"5709 Abby Ann Ln, Austin, TX 78747","$450,000",4,3,"2,468sqft"
"5409 Dolores Pl, Denton, TX 76208","$2,000,000",3,2.5,"1,475sqft"
"4238 Iriona Bnd, Austin, TX 78749","$540,000",3,2,"2,301sqft"
"1226 Glendora Dr, Rosharon, TX 77583","$318,280",4,3,"2,012sqft"
"1222 Glendora Dr, Rosharon, TX 77583","$366,190",4,3.5,"2,764sqft"
"11000 Colonel Winn Loop, Austin, TX 78748","$521,000",4,2,"1,923sqft"
"5030 Olivia Ln, Wichita Falls, TX 76310","$349,900",4,2.5,"1,978sqft"
"132 Blue Agate Ct, Jarrell, TX 76537","$332,222",3,2.5,"1,782sqft"
"40611 Goldeneye Pl, Magnolia, TX 77354","$377,990",4,3.5,"2,883sqft"
"10 Cima Dr, Laredo, TX 78045","$786,325",3,2.5,"3,000sqft"
"8405 Elander Dr, Killeen, TX 76542","$394,900",4,3,"2,323sqft"
"229 Madison, San Antonio, TX 78204","$1,250,000",4,5.5,"2,936sqft"
"108 Elmwood Ct, Palestine, TX 75801","$339,900",4,2,No display data
"119 Cedar Tree Ln, Canyon Lake, TX 78133","$4,500,000",5,3,"3,453sqft"
"24658 Country Oaks Blvd, Montgomery, TX 77316","$219,900",3,2,"1,560sqft"
"256 County Road 1723, Clifton, TX 76634","$169,500",3,2,"1,216sqft"
"613 Old Comanche Rd, Early, TX 76802","$268,900",3,2,"2,032sqft"
"3228 Divina Dr, Brownsville, TX 78526","$149,999",3,2,"1,255sqft"
"2904 Rosborough Springs Rd, Marshall, TX 75672","$129,900",3,1,"1,425sqft"
"9551 Maidenstone Dr, San Antonio, TX 78250","$255,000",3,2.5,"2,544sqft"
"1631 Ann Harbor St, Laredo, TX 78045","$195,000",4,2,"1,511sqft"
"707 Carr Dr, Mount Pleasant, TX 75455","$205,000",3,2,"1,624sqft"
"10145 Renfrew Dr, El Paso, TX 79925","$230,000",3,2,"2,304sqft"
"10526 Hollyglen Dr, Houston, TX 77016","$175,000",3,1,"1,307sqft"
"1205 Robyn Dr, Aledo, TX 76008","$120,000",2,2,"1,216sqft"
"699 Vz County Road 2503, Canton, TX 75103","$389,900",4,3.5,"2,808sqft"
"930 Weizmann St, San Antonio, TX 78213","$172,000",2,2,"1,104sqft"
"7135 Cayton St, Houston, TX 77061","$269,000",2,1,"1,573sqft"
"7623 Litchfield Ln, Spring, TX 77379","$290,000",4,2.5,"2,162sqft"
"5011 Abercreek Ave, Friendswood, TX 77546","$285,000",4,2,"1,620sqft"
"807 Lake Bridge Dr, Lake Dallas, TX 75065","$320,000",3,2,"1,950sqft"
"3210 Sabine Spring Ln, Katy, TX 77449","$299,900",3,2,"1,992sqft"
"5304 Hearne Ln Lot B, Bryan, TX 77808","$599,900",3,2,"1,768sqft"
"5529 Buckskin Dr, The Colony, TX 75056","$395,000",3,2.5,"2,408sqft"
"16156 Chalfont Cir, Dallas, TX 75248","$585,000",3,3,"2,849sqft"
"206 Turning Bayou Trl, Angleton, TX 77515","$564,900",4,3,"3,295sqft"
"7854 El Pensador Dr, Dallas, TX 75248","$507,000",4,2,"2,270sqft"
"1218 Glendora Dr, Rosharon, TX 77583","$337,515",4,2.5,"2,336sqft"
"104 Charlotte Ct, Heath, TX 75032","$799,000",4,3.5+,"4,717sqft"
"7700 Seawall Blvd Apt 201, Galveston, TX 77551","$395,000",3,2,"1,331sqft"
"16555 Indian Ridge Dr, Bullard, TX 75757","$637,000",4,4,"3,545sqft"
"20200 Stanley Robin Ln, Pflugerville, TX 78660","$410,000",3,2,"1,704sqft"
"8609 Ephraim Rd, Austin, TX 78717","$441,000",3,2,"1,408sqft"
No display data,"$645,000",4,2.5,"2,224sqft"
"1008 Ivy Ln, San Antonio, TX 78209","$420,000",3,2,"2,081sqft"
"6845 Beatty Dr, Austin, TX 78749","$743,000",3,2,"2,539sqft"
"2120 S FM 3129, Bloomburg, TX 75556","$525,000",4,2,"1,930sqft"
"7031 Escondido Dr, Arcola, TX 77583","$346,995",4,2.5,"2,596sqft"
"10116 Wading Pool Path, Austin, TX 78748","$495,000",3,2,"1,801sqft"
"1941 Admiral Ln N, Aransas Pass, TX 78336","$257,500",3,2,"1,530sqft"
"22103 Fairway Field Dr, Hockley, TX 77447","$410,900",4,3.5,"2,922sqft"
"15311 Goldeneye Ct, Magnolia, TX 77354","$332,990",4,2,"2,270sqft"
"1202 Glendora Dr, Rosharon, TX 77583","$321,630",3,2,"1,688sqft"
"1914 Admiral Ln N, Aransas Pass, TX 78336","$269,000",4,2,"1,670sqft"
"3230 Berry St Unit 4, Houston, TX 77004","$379,000",3,2,"1,350sqft"
"2403 W Kolbe Ln, Houston, TX 77080","$575,000",4,4,"2,478sqft"
"8943 State Highway 19 S, Brashear, TX 75420","$299,000",2,2,"1,512sqft"
"1201 S Washington Ave, Marshall, TX 75670","$279,900",4,2,"3,552sqft"
"3925 Mountain Ave, El Paso, TX 79930","$110,000",3,1.5,"1,354sqft"
"33504 Orange Maple Way, Pinehurst, TX 77362","$250,000",3,2,No display data
"1940 Austin St, Hempstead, TX 77445","$205,000",4,3,"1,798sqft"
"1806 Western Ave, Orange, TX 77630","$40,123",2,1,768sqft
"105 W 1st St, Keene, TX 76059","$150,000",4,2,"1,137sqft"
"253 County Road 2412, Pickton, TX 75471","$620,000",3,2.5,"2,560sqft"
"7808 Hermosa Dr, Amarillo, TX 79108","$185,000",3,2,"1,231sqft"
"1432 Cherokee Cir, Burkburnett, TX 76354","$339,000",4,2,"2,568sqft"
"309 Overhill Dr, Arlington, TX 76010","$274,999",3,2,"1,691sqft"
"7803 Alton Blvd, Selma, TX 78154","$335,000",3,2.5,"2,053sqft"
"5308 Clear Landing Ct, Rosharon, TX 77583","$479,000",4,3.5,"3,993sqft"
"9710 Texas Cut, Iowa Colony, TX 77583","$275,000",4,2,"1,661sqft"
