Address,Price,Beds,Baths,Sizes
"3543 Regalwoods Dr, Doraville, GA 30340","$325,000",3,2,"1,431sqft"
"4131 Spring Cove Dr, Duluth, GA 30097","$295,000",3,3.5,"2,404sqft"
"2063 Panola Rd, Ellenwood, GA 30294","$425,000",5,3,"3,140sqft"
"6819 New Fern Ln Unit 68, Flowery Branch, GA 30542","$482,500",4,3,No display data
"Berkeley Lakes 284 Villa Grande Drive, Lot 4, Locust Grove, GA 30248","From$332,900",5,3,"3,185sqft"
"Hawk's Nest 104 Farrow Court, Lot 144, Kathleen, GA 31047","From$335,900",5,3.5,"3,166sqft"
"Barnsley Farms 7 Belvoir Place, Senoia, GA 30276","From$484,900",4,3,"3,229sqft"
"Kingston 114 Arabella Pike, Locust Grove, GA 30248","From$431,900",4,4,"4,000sqft"
"The Registry 291 Osier Drive, McDonough, GA 30252","From$468,900",4,3.5,"3,540sqft"
"Hargrove - Townhomes 106 Wilburn Lane, Decatur, GA 30030","From$479,490",2,3,"2,160sqft"
"Hawk's Nest 104 Farrow Court, Lot 144, Kathleen, GA 31047","From$332,709",5,3,"2,700sqft"
"Ashbury 310 Walker Avenue, Alpharetta, GA 30076","From$480,990",3,2.5,"2,133sqft"
"38 Piedmont View Ln, Jasper, GA 30143","$275,000",2,2,No display data
"The Registry 291 Osier Drive, McDonough, GA 30252","From$469,900",5,4,"3,846sqft"
"Hargrove 106 Wilburn Lane, Decatur, GA 30030","From$621,990",3,3.5,"2,732sqft"
"Kingston 114 Arabella Pike, Locust Grove, GA 30248","From$418,900",5,3.5,"3,500sqft"
"Barnsley Farms 7 Belvoir Place, Senoia, GA 30276","From$489,900",4,3.5,"3,540sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$406,900",5,3,"3,345sqft"
"Hawk's Nest 104 Farrow Court, Lot 144, Kathleen, GA 31047","From$332,709",4,3,"2,150sqft"
"315 Hudson Chase Ct, Gainesville, GA 30506","$422,741",4,2.5,"2,281sqft"
"Hawk's Nest 104 Farrow Court, Lot 144, Kathleen, GA 31047","From$343,008",5,3,"3,113sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$431,900",5,4,"4,000sqft"
"Hawk's Nest 104 Farrow Court, Lot 144, Kathleen, GA 31047","From$370,009",4,3,"3,033sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$448,900",5,4.5,"4,300sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$398,900",5,4,"3,073sqft"
"Villages Of East Point 2781 Bayrose Circle, East Point, GA 30344","From$254,900",2,2.5,"1,718sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$418,900",4,3.5,"3,500sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$428,900",5,3.5,"3,560sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$388,900",4,3,"3,050sqft"
"Everleigh Hampton Locust Grove Road Wyckliffe Drive, Locust Grove, GA 30248","From$450,900",5,4.5,"3,072sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$391,900",5,3.5,"3,420sqft"
"Kingston 114 Arabella Pike, Lot 2, Locust Grove, GA 30248","From$423,900",5,4,"3,587sqft"
"Towne Lake Hills 2200 Towne Lake Hills S Drive, Woodstock, GA 30189","From$443,990",3,3.5,"2,449sqft"
"175 River Rd, Bainbridge, GA 39819","$149,000",3,2,"1,120sqft"
"1358 Armstead Cir, Monroe, GA 30655","$275,000",3,2,"1,612sqft"
"2304 Sandcove Ct SW, Atlanta, GA 30331","$255,000",3,2.5,"2,121sqft"
"3202 College Ave, Columbus, GA 31907","$205,000",4,3,"2,221sqft"
"2331 Glen Mary Pl, Duluth, GA 30097","$1,595,000",5,5.5+,"7,517sqft"
"60 Rockside Ln, Ringgold, GA 30736","$260,000",3,2.5,"2,172sqft"
"3346 Sunderland Dr, Snellville, GA 30039","$275,000",3,2,"1,275sqft"
"2017 Panola Rd, Ellenwood, GA 30294","$649,900",6,3,"2,561sqft"
"Vistas at Towne Mill 680 Valdosta Drive, Canton, GA 30114",Contact For Price,4,2.5,"2,345sqft"
"Vistas at Towne Mill 680 Valdosta Drive, Canton, GA 30114",Contact For Price,3,2,"1,542sqft"
"Vistas at Towne Mill 680 Valdosta Drive, Canton, GA 30114",Contact For Price,4,2.5,"2,479sqft"
"Hargrove 106 Wilburn Lane, Decatur, GA 30030","From$558,490",3,3,"2,260sqft"
"Hargrove - Townhomes 106 Wilburn Lane, Decatur, GA 30030","From$447,490",3,3,"1,657sqft"
"Hargrove - Townhomes 106 Wilburn Lane, Decatur, GA 30030","From$465,490",2,3,"1,912sqft"
"Meadows at Idylwilde 395 McDaniel Place, Canton, GA 30115","From$452,990",4,2.5,"2,765sqft"
"Hargrove 106 Wilburn Lane, Decatur, GA 30030","From$596,990",3,3.5,"2,298sqft"
"Heritage at Towne Lake 105 Sheridan Drive, Woodstock, GA 30189","From$467,990",2,2,"2,084sqft"
"Heritage at Towne Lake 105 Sheridan Drive, Woodstock, GA 30189","From$444,990",3,2,"1,780sqft"
"129 Somerset Way, Monroe, GA 30655","$589,000",5,3.5,"3,155sqft"
"Heritage at Towne Lake 105 Sheridan Drive, Woodstock, GA 30189","From$460,990",3,2,"1,925sqft"
"The Park at Monroe 1464 Northwest Dr NW, Atlanta, GA 30318","From$320,900",3,2.5,"1,465sqft"
"Meadows at Idylwilde 395 McDaniel Place, Canton, GA 30115","From$464,990",3,2.5+,"2,694sqft"
"Heritage at Towne Lake 105 Sheridan Drive, Woodstock, GA 30189","From$476,990",3,2.5,"2,219sqft"
"Heritage at Towne Lake 105 Sheridan Drive, Woodstock, GA 30189","From$484,990",3,3,"2,314sqft"
"Heritage at Towne Lake 105 Sheridan Drive, Woodstock, GA 30189","From$506,990",3,2,"2,535sqft"
"Castleberry Station 244 Castleberry Station Drive, Atlanta, GA 30313","From$482,000",3,3.5,"2,171sqft"
"Meadows at Idylwilde 395 McDaniel Place, Canton, GA 30115","From$437,990",4,2.5,"2,458sqft"
"Meadows at Idylwilde 395 McDaniel Place, Canton, GA 30115","From$459,990",3,2.5,"2,541sqft"
"Castleberry Station 244 Castleberry Station Drive, Atlanta, GA 30313","From$473,900",3,3.5,"2,171sqft"
"Oakhurst 1702 Grand Oaks Drive, Woodstock, GA 30188","From$469,900",4,2.5,"2,534sqft"
"Woodbury 2760 Bell Drive, Smyrna, GA 30080","From$504,900",3,3.5,"2,308sqft"
"Oakhurst 1702 Grand Oaks Drive, Woodstock, GA 30188","From$464,900",3,3,"2,049sqft"
"West Town 1400 Fairmont Ave NW, Atlanta, GA 30318","From$814,900",4,3,"2,704sqft"
"Meadows at Idylwilde 395 McDaniel Place, Canton, GA 30115","From$424,990",3,2,"1,933sqft"
"West Highlands 2071 Drew Drive NW, Atlanta, GA 30318","From$520,400",4,3.5,"2,506sqft"
"West Town 1400 Fairmont Ave NW, Atlanta, GA 30318","From$679,900",4,4,"2,649sqft"
"Main Street Commons 1911 Main Street NW, Atlanta, GA 30318","From$434,900",4,2.5,"1,944sqft"
"Ten29 West 1029 Donald Lee Hollowell Pkwy NW, Atlanta, GA 30318","From$649,000",3,3.5,"2,294sqft"
"Main Street Commons 1911 Main Street NW, Atlanta, GA 30318","From$466,900",3,2.5,"1,854sqft"
"Main Street Commons 1911 Main Street NW, Atlanta, GA 30318","From$451,900",3,2.5,"1,986sqft"
"West Highlands 2071 Drew Drive NW, Atlanta, GA 30318","From$474,400",4,2.5,"1,944sqft"
"Westside Station 2003 Marietta Rd NW, Atlanta, GA 30318","From$563,100",4,3.5,"2,754sqft"
"43 Dogwood Glen Dr, Aragon, GA 30104","$229,000",4,3,"2,044sqft"
"715 Pine Haven Cir, Brunswick, GA 31525","$209,000",3,2,"1,651sqft"
"3587 Maple Hill Road, STONECREST, GA 30038","From$399,200",4,2.5,"3,497sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$295,990",3,2,"1,376sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$312,990",4,2.5,"2,174sqft"
"3443 Wyndham Falls Drive, DECATUR, GA 30034","From$293,020",3,2.5,"1,749sqft"
"Riggins Ridge 3985 Makeover Court, South Fulton, GA 30349","From$308,990",5,3,"2,511sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$316,990",3,2.5,"2,164sqft"
"GPS use 3434 GA-53, Hoschton, GA 30548","From$310,900",3,2,"1,475sqft"
"Riggins Ridge 3985 Makeover Court, South Fulton, GA 30349","From$284,990",4,2,"1,862sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$322,990",4,2.5,"2,340sqft"
"Riggins Ridge 3985 Makeover Court, South Fulton, GA 30349","From$319,990",4,2.5,"2,804sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$318,990",4,2.5,"2,176sqft"
"Twin Lakes GPS use 3434 GA-53, Hoschton, GA 30548","From$327,400",4,2.5,"1,991sqft"
"3587 Maple Hill Road, STONECREST, GA 30038","From$367,200",4,2.5,"2,750sqft"
"Twin Lakes GPS use 3434 GA-53, Hoschton, GA 30548","From$300,850",3,2.5,"1,634sqft"
"4361 Oakhurst Drive, South Fulton, GA 30213","From$427,990",5,3.5,"4,062sqft"
"Riggins Ridge 3985 Makeover Court, South Fulton, GA 30349","From$296,990",4,2.5,"2,176sqft"
"Twin Lakes GPS use 3434 GA-53, Hoschton, GA 30548","From$304,700",3,2,"1,343sqft"
"Riggins Ridge 3985 Makeover Court, South Fulton, GA 30349","From$301,990",4,2.5,"2,340sqft"
"GPS use 3434 GA-53, Hoschton, GA 30548","From$327,400",4,2.5,"2,338sqft"
"3587 Maple Hill Road, STONECREST, GA 30038","From$385,700",5,4,"2,887sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$371,990",5,3.5,"2,711sqft"
"Retreat at Sierra Estates 699 Codex Drive, South Fulton, GA 30213","From$364,990",4,2.5,"2,250sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$357,990",4,2.5,"2,340sqft"
"3587 Maple Hill Road, STONECREST, GA 30038","From$394,200",5,3,"3,034sqft"
"3587 Maple Hill Road, STONECREST, GA 30038","From$380,200",4,3,"2,567sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$335,990",5,3,"2,511sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$394,990",5,3,"3,209sqft"
"Bridgemill Heights 45 Old Sixes Circle, Canton, GA 30114","From$391,990",3,2,"2,500sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$361,990",5,3,"2,382sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$345,990",3,2.5,"2,164sqft"
"Twin Lakes GPS use 3434 GA-53, Hoschton, GA 30548","From$319,200",5,3,"2,361sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$376,990",4,2.5,"2,804sqft"
"GPS use 3434 GA-53, Hoschton, GA 30548","From$326,800",5,3,"2,381sqft"
"45 Old Sixes Circle, Canton, GA 30114","From$378,990",2,2,"2,400sqft"
"Bridgemill Heights 45 Old Sixes Circle, Canton, GA 30114","From$421,990",4,3.5,"2,643sqft"
"Bridgemill Heights 45 Old Sixes Circle, Canton, GA 30114","From$408,990",4,2.5,"2,271sqft"
"Spring Meadows 304 Ellenton Place, Canton, GA 30115","From$466,990",5,4,"3,363sqft"
"Retreat at Sierra Estates 699 Codex Drive, South Fulton, GA 30213","From$357,990",4,2.5,"2,271sqft"
"Bridgemill Heights 45 Old Sixes Circle, Canton, GA 30114","From$393,990",3,2,"2,700sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$240,990",3,2.5,"1,437sqft"
"5409 Barberry Avenue, Oakwood, GA 30566","From$317,990",5,3,"2,361sqft"
"The Enclave at Flat Rock Hills GPS use Evans Mill Rd & Browns Mill Rd | 5592 Waits Point, Stonecrest, GA 30038","From$374,400",5,4.5,"3,481sqft"
"Locust Grove Station Elmstone PH II GPS use Tanger Blvd & Carleton Place, 1204 Big Poplar, LOCUST GROVE, GA 30248","From$293,100",5,3.5,"2,721sqft"
"The Enclave at Flat Rock Hills GPS use Evans Mill Rd & Browns Mill Rd | 5592 Waits Point, Stonecrest, GA 30038","From$365,600",5,3,"3,209sqft"
"3443 Wyndham Falls Drive, DECATUR, GA 30034","From$307,300",4,2.5,"2,175sqft"
"3443 Wyndham Falls Drive, DECATUR, GA 30034","From$301,800",4,2.5,"1,976sqft"
"Bellah Landing 1497 Harlequin Way, Stockbridge, GA 30281","From$393,100",4,3.5,"2,812sqft"
"Bellah Landing 1497 Harlequin Way, Stockbridge, GA 30281","From$398,000",4,3.5,"2,825sqft"
"Wolf Creek Chase 3300 Enon Road, South Fulton, GA 30349","From$391,990",4,3,"2,760sqft"
"3443 Wyndham Falls Drive, DECATUR, GA 30034","From$293,020",3,2.5,"1,749sqft"
"The Enclave at Flat Rock Hills GPS use Evans Mill Rd & Browns Mill Rd | 5592 Waits Point, Stonecrest, GA 30038","From$347,200",4,2,"2,250sqft"
"1497 Harlequin Way, Stockbridge, GA 30281","From$439,200",5,3.5,"4,062sqft"
"Retreat at Sierra Estates 699 Codex Drive, South Fulton, GA 30213","From$341,990",4,2,"1,891sqft"
"The Enclave at Flat Rock Hills GPS use Evans Mill Rd & Browns Mill Rd | 5592 Waits Point, Stonecrest, GA 30038","From$334,100",4,2.5,"2,338sqft"
"GPS use 3434 GA-53, Hoschton, GA 30548","From$318,400",4,2,"1,864sqft"
"Riggins Ridge 3985 Makeover Court, South Fulton, GA 30349","From$284,990",4,2,"1,862sqft"
"Locust Grove Station Elmstone PH II GPS use Tanger Blvd & Carleton Place, 1204 Big Poplar, LOCUST GROVE, GA 30248","From$276,500",4,2.5,"2,338sqft"
"GPS use Tanger Blvd & Carleton Place, 1204 Big Poplar, LOCUST GROVE, GA 30248","From$277,400",4,2.5,"2,356sqft"
"Wyndham Falls Estates PH II 3443 Wyndham Falls Drive, DECATUR, GA 30034","From$327,400",4,2.5,"2,720sqft"
"The Enclave at Flat Rock Hills GPS use Evans Mill Rd & Browns Mill Rd | 5592 Waits Point, Stonecrest, GA 30038","From$347,700",5,3,"2,511sqft"
"3443 Wyndham Falls Drive, DECATUR, GA 30034","From$325,700",5,3,"2,511sqft"
"3587 Maple Hill Road, STONECREST, GA 30038","From$367,200",4,2.5,"2,750sqft"
"3587 Maple Hill Road, STONECREST, GA 30038","From$432,500",5,4,"3,661sqft"
"GPS use 3434 GA-53, Hoschton, GA 30548","From$345,340",5,3,"2,511sqft"
"Twin Lakes GPS use 3434 GA-53, Hoschton, GA 30548","From$330,200",4,2.5,"2,170sqft"
"Bellah Landing 1497 Harlequin Way, Stockbridge, GA 30281","From$415,500",5,4.5,"3,481sqft"
"The Parks of Stonecrest 3587 Maple Hill Road, STONECREST, GA 30038","From$389,700",4,3.5,"2,920sqft"
"GPS use 3434 GA-53, Hoschton, GA 30548","From$327,400",4,2.5,"2,338sqft"
"Bellah Landing 1497 Harlequin Way, Stockbridge, GA 30281","From$423,700",5,3,"3,611sqft"
"1497 Harlequin Way, Stockbridge, GA 30281","From$383,100",5,3,"3,209sqft"
"The Enclave at Flat Rock Hills GPS use Evans Mill Rd & Browns Mill Rd | 5592 Waits Point, Stonecrest, GA 30038","From$357,000",4,3.5,"2,812sqft"
"Locust Grove Station Elmstone PH II GPS use Tanger Blvd & Carleton Place, 1204 Big Poplar, LOCUST GROVE, GA 30248","From$300,300",5,3,"2,511sqft"
"Riggins Ridge 3985 Makeover Court, South Fulton, GA 30349","From$299,990",5,3,"2,361sqft"
"GPS use 3434 GA-53, Hoschton, GA 30548","From$354,290",5,3.5,"2,721sqft"
"Spring Meadows 304 Ellenton Place, Canton, GA 30115","From$466,990",5,4,"3,363sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$307,990",3,2.5,"1,749sqft"
"304 Ellenton Place, Canton, GA 30115","From$484,990",5,4,"3,905sqft"
"Prescott 5409 Barberry Avenue, Oakwood, GA 30566","From$241,990",3,2.5,"1,477sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$414,990",5,3,"3,611sqft"
"Retreat at Sierra Estates 699 Codex Drive, South Fulton, GA 30213","From$358,990",3,2,"2,237sqft"
"Gardendale 3348 Duluth Highway, DULUTH, GA 30096","From$484,990",4,3.5,"2,508sqft"
"Oakhurst Glen 4361 Oakhurst Drive, South Fulton, GA 30213","From$420,990",5,3.5,"3,447sqft"
"245 Antebellum Cir, Riverdale, GA 30274","$206,000",3,2,"1,320sqft"
"4546 Caleb Creek Dr, Valdosta, GA 31601","$204,900",4,2,"1,560sqft"
"The Preserve at Agricultural Village 100 Silo Circle, PERRY, GA 31069","From$275,400",5,3,"2,533sqft"
"The Preserve at Agricultural Village 100 Silo Circle, PERRY, GA 31069","From$292,900",5,3.5,"2,721sqft"
"The Preserve at Agricultural Village 100 Silo Circle, PERRY, GA 31069","From$280,900",5,3,"2,511sqft"
"The Reserve at Calcutta GPS use 951 Millers Mill Road, STOCKBRIDGE, GA 30281",Contact For Price,4,2.5,"2,338sqft"
"The Reserve at Calcutta GPS use 951 Millers Mill Road, STOCKBRIDGE, GA 30281",Contact For Price,4,2.5,"2,175sqft"
"The Reserve at Calcutta GPS use 951 Millers Mill Road, STOCKBRIDGE, GA 30281",Contact For Price,4,2.5,"2,356sqft"
"The Reserve at Calcutta GPS use 951 Millers Mill Road, STOCKBRIDGE, GA 30281",Contact For Price,4,3.5,"2,816sqft"
"The Preserve at Agricultural Village 100 Silo Circle, PERRY, GA 31069","From$269,900",4,2.5,"2,356sqft"
"The Reserve at Calcutta GPS use 951 Millers Mill Road, STOCKBRIDGE, GA 30281",Contact For Price,4,2,"1,774sqft"
"The Reserve at Calcutta GPS use 951 Millers Mill Road, STOCKBRIDGE, GA 30281",Contact For Price,5,3,"2,511sqft"
"Creekstone 11535 Creekstone Drive, Hampton, GA 30228","From$284,420",4,2.5,"1,991sqft"
"Estates at Deer Hollow GPS use Wrightsboro Rd & Deer Hollow Run, 405 Roebuck Pass, Grovetown, GA 30813","From$380,500",5,4.5,"3,481sqft"
"The Preserve at Agricultural Village 100 Silo Circle, PERRY, GA 31069","From$255,900",4,2,"1,864sqft"
"Estates at Deer Hollow GPS use Wrightsboro Rd & Deer Hollow Run, 405 Roebuck Pass, Grovetown, GA 30813","From$331,260",5,3,"3,209sqft"
"Estates at Deer Hollow GPS use Wrightsboro Rd & Deer Hollow Run, 405 Roebuck Pass, Grovetown, GA 30813","From$319,400",5,3.5,"2,833sqft"
"Estates at Deer Hollow GPS use Wrightsboro Rd & Deer Hollow Run, 405 Roebuck Pass, Grovetown, GA 30813","From$241,900",3,2,"1,376sqft"
"Estates at Deer Hollow GPS use Wrightsboro Rd & Deer Hollow Run, 405 Roebuck Pass, Grovetown, GA 30813","From$278,750",5,3,"2,361sqft"
"Estates at Deer Hollow GPS use Wrightsboro Rd & Deer Hollow Run, 405 Roebuck Pass, Grovetown, GA 30813","From$270,200",4,2.5,"1,976sqft"
"Aurora Creek 3036 Ivey Gulledge Road, Dallas, GA 30132","From$337,990",4,2.5,"2,176sqft"
"Camp Creek Village 4950 Zoya Ct., Atlanta, GA 30331","From$472,900",5,4,"3,846sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$313,900",4,2,"1,827sqft"
"Camp Creek Village 4950 Zoya Ct., Atlanta, GA 30331","From$357,900",4,2.5,"2,340sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$332,900",5,3,"2,722sqft"
"Aria 6703 Encore Boulevard, Sandy Springs, GA 30328","From$654,900",3,3.5,"2,776sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$318,900",4,2,"1,981sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$307,900",3,2,"1,832sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$332,900",4,3,"2,164sqft"
"Broder Farm Townhomes 1007 Flippen Road, STOCKBRIDGE, GA 30281","From$225,600",3,2.5,"1,461sqft"
"Broder Farm Townhomes 1007 Flippen Road, STOCKBRIDGE, GA 30281","From$225,600",3,2.5,"1,461sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$323,900",4,2.5,"2,406sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$317,900",3,2,"1,810sqft"
"Creekside 10 Sinclair Way, Monroe, GA 30655","From$320,567",4,2.5,"2,279sqft"
"Aurora Creek 3036 Ivey Gulledge Road, Dallas, GA 30132","From$372,990",5,3,"3,209sqft"
"Aria 6703 Encore Boulevard, Sandy Springs, GA 30328","From$737,900",3,4.5,"3,885sqft"
"Aurora Creek 3036 Ivey Gulledge Road, Dallas, GA 30132","From$345,990",4,2.5,"2,340sqft"
"The Georgian 31 Woodburn Drive, Villa Rica, GA 30180","From$364,990",4,2,"1,774sqft"
"Aria 6703 Encore Boulevard, Sandy Springs, GA 30328","From$639,900",3,3.5,"2,285sqft"
"Grand Reserve 14205 Reserve Manor Ln, Roswell, GA 30075","From$914,995",5,5.5,"3,675sqft"
"Aurora Creek 3036 Ivey Gulledge Road, Dallas, GA 30132","From$352,990",5,3,"2,511sqft"
"Aria 6703 Encore Boulevard, Sandy Springs, GA 30328","From$774,900",3,4.5,"3,933sqft"
"200 S Arizona St, Kingsland, GA 31548","$95,000",2,2,962sqft
"1261 Lavista Rd NE, Atlanta, GA 30324","$99,900",2,1.5,"82,740sqft"
"260 Hallie Ln, Macon, GA 31211","$194,900",4,2,"1,502sqft"
"4721 Chief Joseph Cir, Douglasville, GA 30135","$350,000",6,4,"5,536sqft"
"686 Goodyear Ave, Rockmart, GA 30153","$119,000",3,2,No display data
"368 Wesley Chapel Rd, Villa Rica, GA 30180","$185,000",3,2,"1,181sqft"
"109 S Livingston St, Sylvester, GA 31791","$75,000",4,1.5,No display data
"3206 Atkins Dr, Macon, GA 31204","$74,800",3,1,"1,218sqft"
"6 Sandy Point Way, Port Wentworth, GA 31407","$200,000",3,2.5,No display data
"201 Ashleys Way, Waleska, GA 30183","$455,000",5,3,"2,496sqft"
"2495 E McIntosh Rd, Griffin, GA 30223","$275,000",3,2,No display data
"2997 Cascade Manor Dr, Decatur, GA 30034","$279,900",4,3,No display data
"386 Atlanta Hw Hwy, Rockmart, GA 30153","$289,000",4,3,"2,300sqft"
"1145 Christian Cir SE, Conyers, GA 30013","$280,000",3,2.5,"1,982sqft"
"751 Georgetown Ct, Jonesboro, GA 30236","$179,900",3,2.5,"1,568sqft"
"4831 Creekside Pl, Decatur, GA 30035","$292,000",3,2.5+,"1,981sqft"
"3468 Sardis Bend Dr, Buford, GA 30519","$350,000",3,2.5,No display data
"3622 Hopkins Ct Unit 3622, Powder Springs, GA 30127","$220,000",3,2.5,"1,332sqft"
"125 Royal Ct, Athens, GA 30601","$280,000",3,2,"1,200sqft"
"2109 Beech St, Savannah, GA 31404","$249,900",3,2,No display data
"250 Little St Apt C104, Athens, GA 30605","$115,000",2,1,795sqft
"5 Autumn Crk, Senoia, GA 30276","$370,000",4,2.5,"2,604sqft"
"620 Crestmont Ct, Jonesboro, GA 30238","$249,900",4,2,No display data
"4266 Roswell Rd NE Apt B2, Atlanta, GA 30342","$245,000",3,2,No display data
"3292 High View Ct, Gainesville, GA 30506","$349,900",4,3,"1,842sqft"
"7059 Blairs View Dr Unit 1, Austell, GA 30168","$235,000",3,2.5,"1,680sqft"
"5181 Martins Crossing Rd, Stone Mountain, GA 30088","$249,900",4,2,"1,822sqft"
"125 Highgrove Pl, McDonough, GA 30253","$329,000",4,2.5,"2,248sqft"
"3477 Valley Chase Ct, Lithonia, GA 30038","$237,000",3,2,"1,404sqft"
"407 Walnut Dr, Woodstock, GA 30189","$310,000",3,2,"1,248sqft"
"114 Katie Ln, Summerville, GA 30747","$389,900",4,3.5,"2,717sqft"
"104 Greenwood Trce, Fairburn, GA 30213","$269,900",3,2,"1,580sqft"
"130 Countryside Ln, Covington, GA 30016","$253,000",3,2,"1,172sqft"
"13 Hill St, Cartersville, GA 30120","$219,000",3,2,"1,318sqft"
"897 Kendall Park Dr, Winder, GA 30680","$380,000",4,3,"3,218sqft"
"2575 Darlene Ct, Tucker, GA 30084","$425,000",3,2.5,"2,380sqft"
"1846 Liberty Ln Unit 1846, Roswell, GA 30075","$280,000",1,1,No display data
"832 Holly Meadow Dr, Buford, GA 30518","$446,000",4,2.5,"2,938sqft"
"7608 Old South Ln, Jonesboro, GA 30236","$246,000",3,2,"1,392sqft"
"2425 Alcovy Rd, Dacula, GA 30019","$395,000",3,2,No display data
"3799 Henry Ct, Acworth, GA 30101","$139,900",2,1,784sqft
"645 Hanlon Way, Alpharetta, GA 30009","$549,900",3,3.5,"1,800sqft"
"337 Forest Ln, Woodbury, GA 30293","$469,900",4,3.5,"3,879sqft"
"5 Sandy Beach Ter NW, Rome, GA 30165","$197,000",3,1,"1,064sqft"
"140 Chestnut Dr, Covington, GA 30016","$299,900",4,3,"3,969sqft"
"112 Oak Bend Dr, Stockbridge, GA 30281","$270,000",3,2,"1,721sqft"
"81 Double Line Rd, Ellijay, GA 30540","$329,900",3,2,"1,624sqft"
"1870 Tree Brooke Ln, Snellville, GA 30078","$329,900",4,2.5,"2,426sqft"
"5426 Hennessy Cir, South Fulton, GA 30349","$444,900",4,4,No display data
"244 Church Rd SW, Marietta, GA 30060","$250,000",3,2,"1,531sqft"
"401 W Alexander St, Saint Marys, GA 31558","$389,000",3,2,"1,893sqft"
"2555 Flat Shoals Rd Apt 1404, College Park, GA 30349","$199,900",3,2.5,No display data
"305 Kim Bolton Dr, Morganton, GA 30560","$425,000",2,2,"1,181sqft"
"3516 River Birch Loop, Jefferson, GA 30549","$599,000",4,3.5,"3,656sqft"
"728 Chateau Estates Rd, Lavonia, GA 30553","$745,000",3,3.5,"3,096sqft"
